web-scraper-order,web-scraper-start-url,text
III. Les choix de la conscience,http://www.vatican.va/archive/FRA0013/__P5V.HTM,"– La "" règle d’or "" : "" Tout ce que vous désirez que les autres fassent pour vous, faites-le vous-mêmes pour eux "" (Mt 7, 12 ; cf. Lc 6, 31 ; Tb 4, 15)."
III. Les choix de la conscience,http://www.vatican.va/archive/FRA0013/__P5V.HTM,"– La charité passe toujours par le respect du prochain et de sa conscience : "" En parlant contre les frères et en blessant leur conscience ..., c’est contre le Christ que vous péchez "" (1 Co 8, 12). "" Ce qui est bien, c’est de s’abstenir... de tout ce qui fait buter ou tomber ou faiblir ton frère "" (Rm 14, 21)."
III. Les choix de la conscience,http://www.vatican.va/archive/FRA0013/__P5V.HTM,"1786 Mise en présence d’un choix moral, la conscience peut porter soit un jugement droit en accord avec la raison et avec la loi divine, soit au contraire, un jugement erroné qui s’en éloigne."
III. Les choix de la conscience,http://www.vatican.va/archive/FRA0013/__P5V.HTM,1787 L’homme est quelquefois affronté à des situations qui rendent le jugement moral moins assuré et la décision difficile. Mais il doit toujours rechercher ce qui est juste et bon et discerner la volonté de Dieu exprimée dans la loi divine.
III. Les choix de la conscience,http://www.vatican.va/archive/FRA0013/__P5V.HTM,"1788 A cet effet, l’homme s’efforce d’interpréter les données de l’expérience et les signes des temps grâce à la vertu de prudence, aux conseils des personnes avisées et à l’aide de l’Esprit Saint et de ses dons."
III. Les choix de la conscience,http://www.vatican.va/archive/FRA0013/__P5V.HTM,1789 Quelques règles s’appliquent dans tous les cas :
III. Les choix de la conscience,http://www.vatican.va/archive/FRA0013/__P5V.HTM,III. Les choix de la conscience
IV. le jugement erroné,http://www.vatican.va/archive/FRA0013/__P5W.HTM,"1790 L’être humain doit toujours obéir au jugement certain de sa conscience. S’il agissait délibérément contre ce dernier, il se condamnerait lui-même. Mais il arrive que la conscience morale soit dans l’ignorance et porte des jugements erronés sur des actes à poser ou déjà commis."
IV. le jugement erroné,http://www.vatican.va/archive/FRA0013/__P5W.HTM,"1791 Cette ignorance peut souvent être imputée à la responsabilité personnelle. Il en va ainsi, "" lorsque l’homme se soucie peu de rechercher le vrai et le bien et lorsque l’habitude du péché rend peu à peu la conscience presque aveugle "" (GS 16). En ces cas, la personne est coupable du mal qu’elle commet."
IV. le jugement erroné,http://www.vatican.va/archive/FRA0013/__P5W.HTM,"1792 L’ignorance du Christ et de son Évangile, les mauvais exemples donnés par autrui, la servitude des passions, la prétention à une autonomie mal entendue de la conscience, le refus de l’autorité de l’Église et de son enseignement, le manque de conversion et de charité peuvent être à l’origine des déviations du jugement dans la conduite morale."
IV. le jugement erroné,http://www.vatican.va/archive/FRA0013/__P5W.HTM,"1793 Si – au contraire – l’ignorance est invincible, ou le jugement erroné sans responsabilité du sujet moral, le mal commis par la personne ne peut lui être imputé. Il n’en demeure pas moins un mal, une privation, un désordre. Il faut donc travailler à corriger la conscience morale de ses erreurs."
IV. le jugement erroné,http://www.vatican.va/archive/FRA0013/__P5W.HTM,"1794 La conscience bonne et pure est éclairée par la foi véritable. Car la charité procède en même temps "" d’un cœur pur, d’une bonne conscience et d’une foi sans détours "" (1 Tm 1, 5 ; cf. 3, 9 ; 2 Tm 1, 3 ; 1 P 3, 21 ; Ac 24, 16) :"
IV. le jugement erroné,http://www.vatican.va/archive/FRA0013/__P5W.HTM,IV. le jugement erroné
IV. le jugement erroné,http://www.vatican.va/archive/FRA0013/__P5W.HTM,"Plus la conscience droite l’emporte, plus les personnes et les groupes s’éloignent d’une décision aveugle et tendent à se conformer aux règles objectives de la moralité (GS 16)."
EN BREF,http://www.vatican.va/archive/FRA0013/__P5X.HTM,"1795 "" La conscience est le centre le plus intime et le plus secret de l’homme, le sanctuaire où il est le seul avec Dieu et où sa voix se fait entendre "" (GS 16)."
EN BREF,http://www.vatican.va/archive/FRA0013/__P5X.HTM,1796 La conscience morale est un jugement de la raison par lequel la personne humaine reconnaît la qualité morale d’un acte concret.
EN BREF,http://www.vatican.va/archive/FRA0013/__P5X.HTM,"1797 Pour l’homme qui a commis le mal, le verdict de sa conscience demeure un gage de conversion et d’espérance."
EN BREF,http://www.vatican.va/archive/FRA0013/__P5X.HTM,"1798 Une conscience bien formée est droite et véridique. Elle formule ses jugements suivant la raison, conformément au bien véritable voulu par la sagesse du Créateur. Chacun doit prendre les moyens de former sa conscience."
EN BREF,http://www.vatican.va/archive/FRA0013/__P5X.HTM,"1799 Mise en présence d’un choix moral, la conscience peut porter soit un jugement droit en accord avec la raison et avec la loi divine, soit au contraire, un jugement erroné qui s’en éloigne."
EN BREF,http://www.vatican.va/archive/FRA0013/__P5X.HTM,1800 L’être humain doit toujours obéir au jugement certain de sa conscience.
EN BREF,http://www.vatican.va/archive/FRA0013/__P5X.HTM,1801 La conscience morale peut rester dans l’ignorance ou porter des jugements erronés. Ces ignorances et ces erreurs ne sont pas toujours exemptes de culpabilité.
EN BREF,http://www.vatican.va/archive/FRA0013/__P5X.HTM,"1802 La Parole de Dieu est une lumière sur nos pas. Il nous faut l’assimiler dans la foi et dans la prière, et la mettre en pratique. Ainsi se forme la conscience morale."
EN BREF,http://www.vatican.va/archive/FRA0013/__P5X.HTM,EN BREF
Article 7 Les vertus,http://www.vatican.va/archive/FRA0013/__P5Y.HTM,"1803 "" Tout ce qui est vrai, tout ce qui est digne, tout ce qui est juste, tout ce qui est pur, tout ce qui est aimable, tout ce qui a bon renom, s’il est quelque vertu et s’il est quelque chose de louable, que ce soit pour vous ce qui compte "" (Ph 4, 8)."
Article 7 Les vertus,http://www.vatican.va/archive/FRA0013/__P5Y.HTM,Article 7
Article 7 Les vertus,http://www.vatican.va/archive/FRA0013/__P5Y.HTM,"La vertu est une disposition habituelle et ferme à faire le bien. Elle permet à la personne, non seulement d’accomplir des actes bons, mais de donner le meilleur d’elle-même. De toutes ses forces sensibles et spirituelles, la personne vertueuse tend vers le bien ; elle le poursuit et le choisit en des actions concrètes."
Article 7 Les vertus,http://www.vatican.va/archive/FRA0013/__P5Y.HTM,"Le but d’une vie vertueuse consiste à devenir semblable à Dieu (S. Grégoire de Nysse, beat. 1 : PG 44, 1200D)."
Article 7 Les vertus,http://www.vatican.va/archive/FRA0013/__P5Y.HTM,Les vertus
I. Les vertus humaines,http://www.vatican.va/archive/FRA0013/__P5Z.HTM,"1804 Les vertus humaines sont des attitudes fermes, des dispositions stables, des perfections habituelles de l’intelligence et de la volonté qui règlent nos actes, ordonnent nos passions et guident notre conduite selon la raison et la foi. Elles procurent facilité, maîtrise et joie pour mener une vie moralement bonne. L’homme vertueux, c’est celui qui librement pratique le bien."
I. Les vertus humaines,http://www.vatican.va/archive/FRA0013/__P5Z.HTM,"1805 Quatre vertus jouent un rôle charnière. Pour cette raison on les appelle "" cardinales "" ; toutes les autres se regroupent autour d’elles. Ce sont : la prudence, la justice, la force et la tempérance. "" Aime-t-on la rectitude ? Les vertus sont les fruits de ses travaux, car elle enseigne tempérance et prudence, justice et courage "" (Sg 8, 7). Sous d’autres noms, ces vertus sont louées dans de nombreux passages de l’Écriture."
I. Les vertus humaines,http://www.vatican.va/archive/FRA0013/__P5Z.HTM,"1806 La prudence est la vertu qui dispose la raison pratique à discerner en toute circonstance notre véritable bien et à choisir les justes moyens de l’accomplir. "" L’homme avisé surveille ses pas "" (Pr 14, 15). "" Soyez sages et sobres en vue de la prière "" (1 P 4, 7). La prudence est la "" droite règle de l’action "", écrit saint Thomas (s. th. 2-2, 47, 2) après Aristote. Elle ne se confond ni avec la timidité ou la peur, ni avec la duplicité ou la dissimulation. Elle est dite auriga virtutum : elle conduit les autres vertus en leur indiquant règle et mesure. C’est la prudence qui guide immédiatement le jugement de conscience. L’homme prudent décide et ordonne sa conduite suivant ce jugement. Grâce à cette vertu, nous appliquons sans erreur les principes moraux aux cas particuliers et nous surmontons les doutes sur le bien à accomplir et le mal à éviter."
I. Les vertus humaines,http://www.vatican.va/archive/FRA0013/__P5Z.HTM,"1807 La justice est la vertu morale qui consiste dans la constante et ferme volonté de donner à Dieu et au prochain ce qui leur est dû. La justice envers Dieu est appelée "" vertu de religion "". Envers les hommes, elle dispose à respecter les droits de chacun et à établir dans les relations humaines l’harmonie qui promeut l’équité à l’égard des personnes et du bien commun. L’homme juste, souvent évoqué dans les Livres saints, se distingue par la droiture habituelle de ses pensées et la rectitude de sa conduite envers le prochain. "" Tu n’auras ni faveur pour le petit, ni complaisance pour le grand ; c’est avec justice que tu jugeras ton prochain "" (Lv 19, 15). "" Maîtres, accordez à vos esclaves le juste et l’équitable, sachant que, vous aussi, vous avez un Maître au ciel "" (Col 4, 1)."
I. Les vertus humaines,http://www.vatican.va/archive/FRA0013/__P5Z.HTM,"1808 La force est la vertu morale qui assure dans les difficultés la fermeté et la constance dans la poursuite du bien. Elle affermit la résolution de résister aux tentations et de surmonter les obstacles dans la vie morale. La vertu de force rend capable de vaincre la peur, même de la mort, d’affronter l’épreuve et les persécutions. Elle dispose à aller jusqu’au renoncement et au sacrifice de sa vie pour défendre une juste cause. "" Ma force et mon chant, c’est le Seigneur "" (Ps 118, 14). "" Dans le monde, vous aurez de l’affliction, mais courage, moi j’ai vaincu le monde "" (Jn 16, 33)."
I. Les vertus humaines,http://www.vatican.va/archive/FRA0013/__P5Z.HTM,"1809 La tempérance est la vertu morale qui modère l’attrait des plaisirs et procure l’équilibre dans l’usage des biens créés. Elle assure la maîtrise de la volonté sur les instincts et maintient les désirs dans les limites de l’honnêteté. La personne tempérante oriente vers le bien ses appétits sensibles, garde une saine discrétion et "" ne se laisse pas entraîner pour suivre les passions de son cœur "" (Si 5, 2 ; cf. 37, 27-31). La tempérance est souvent louée dans l’Ancien Testament : "" Ne te laisse pas aller à tes convoitises, réprime tes appétits "" (Si 18, 30). Dans le Nouveau Testament, elle est appelée "" modération "" ou "" sobriété "". Nous devons "" vivre avec modération, justice et piété dans le monde présent "" (Tt 2, 12)."
I. Les vertus humaines,http://www.vatican.va/archive/FRA0013/__P5Z.HTM,"1810 Les vertus humaines acquises par l’éducation, par des actes délibérés et par une persévérance toujours reprise dans l’effort, sont purifiées et élevées par la grâce divine. Avec l’aide de Dieu, elles forgent le caractère et donnent aisance dans la pratique du bien. L’homme vertueux est heureux de les pratiquer."
I. Les vertus humaines,http://www.vatican.va/archive/FRA0013/__P5Z.HTM,"1811 Il n’est pas facile pour l’homme blessé par le péché de garder l’équilibre moral. Le don du salut par le Christ nous accorde la grâce nécessaire pour persévérer dans la recherche des vertus. Chacun doit toujours demander cette grâce de lumière et de force, recourir aux sacrements, coopérer avec le Saint-Esprit, suivre ses appels à aimer le bien et à se garder du mal."
